node1,node2
11273,13784
5513,11273
11273,12283
11273,19625
11273,21033
11273,14492
11273,18655
11273,11352
11273,20770
11273,20279
11273,12405
11273,18124
11273,14461
11273,21496
11273,15909
11273,12523
11273,16978
11273,13915
11273,19562
11273,11762
11273,14723
11273,12098
11273,20976
11273,20007
11273,11436
11273,14082
11273,16122
11273,20343
11273,20764
11273,11691
9871,11273
11273,11527
11273,15953
11273,19777
11273,15476
11273,21569
11273,15141
808,10749
1007,10749
1103,10749
1112,10749
1654,10749
2245,10749
2284,10749
3543,10749
4678,10749
4775,10749
4991,10749
7078,10749
7653,10749
7793,10749
8700,10749
8897,10749
9294,10749
10319,10749
10749,13822
10749,18966
10749,13386
10749,16609
10749,13095
10749,18194
10749,14240
3842,10749
10749,11684
10749,12283
10749,18645
10749,15742
10749,18852
10749,19455
10749,21496
10749,12045
10749,14678
270,17384
754,17384
977,17384
983,17384
1071,17384
1097,17384
1245,17384
1278,17384
1387,17384
240,17384
1639,17384
1654,17384
1745,17384
1921,17384
2037,17384
2284,17384
2311,17384
2450,17384
3024,17384
11704,17384
3390,17384
11775,17384
4131,17384
4560,17384
4579,17384
4635,17384
5432,17384
5896,17384
5897,17384
17384,21231
6160,17384
4747,17384
4761,17384
6361,17384
7209,17384
7653,17384
16194,17384
7793,17384
8010,17384
8456,17384
8869,17384
8879,17384
8897,17384
9241,17384
9294,17384
9310,17384
9373,17384
9541,17384
9625,17384
13252,17384
9755,17384
9939,17384
10202,17384
10318,17384
10666,17384
11364,17384
11527,17384
11683,17384
11716,17384
12045,17384
12098,17384
12102,17384
12249,17384
12408,17384
16978,17384
12464,17384
12496,17384
13021,17384
13228,17384
13434,17384
13441,17384
13543,17384
13634,17384
13690,17384
5513,17384
14082,17384
14209,17384
14605,17384
14624,17384
14777,17384
14996,17384
15052,17384
15141,17384
15159,17384
15289,17384
15300,17384
15909,17384
15951,17384
15963,17384
16073,17384
16093,17384
16122,17384
16175,17384
16198,17384
16470,17384
16541,17384
16791,17384
16997,17384
17258,17384
17384,21569
17384,18841
17384,21583
17384,19649
17384,22349
17384,21740
17384,21408
17384,21068
17384,18226
17384,21085
17384,19796
17384,21509
17384,20922
17384,20586
17384,17402
17384,19200
17384,19030
17384,20279
17384,18124
17384,18966
17384,21496
17384,18518
17384,21856
17384,19247
17384,20539
770,917
917,9024
917,5229
917,13915
917,11538
917,20930
917,13543
917,5897
917,14561
917,1654
917,6160
917,7412
917,12353
917,2805
917,2596
917,3757
917,20080
917,2311
917,21569
917,15300
917,22248
917,12408
917,13862
917,16470
917,11691
917,22328
917,10923
917,15742
917,10261
917,2420
917,15615
917,14461
917,3911
917,12045
917,15951
917,14513
917,17376
917,16093
917,21740
917,21033
917,6806
917,17726
917,5011
917,14723
398,8631
838,8631
8631,11484
3908,8631
889,8631
6750,8631
1482,8631
8631,14405
8631,8665
8631,12211
8631,20185
8631,21770
8631,20497
8631,9844
356,7475
356,12288
356,19511
356,15756
356,13690
356,6544
356,14608
356,3066
356,4624
356,15760
356,6202
356,22456
356,9761
356,2544
356,1360
356,14190
356,9339
356,14043
356,14981
356,21286
356,9086
356,20483
356,6482
356,9262
356,6562
356,3173
356,20770
356,11472
356,12247
356,18457
356,13116
356,4737
356,4922
356,18573
356,7721
356,15961
356,21671
356,5085
356,13643
356,6072
356,13309
356,5726
356,10792
356,13649
356,11231
356,20010
356,11846
356,16876
356,15626
356,20856
356,591
356,8579
356,3564
356,19929
356,12654
356,18604
356,22440
356,11596
356,20905
356,18074
356,5836
356,3896
356,15830
356,9844
356,20560
356,7142
356,11427
356,5926
356,7843
356,2085
356,20255
356,3053
356,14204
567,5896
1654,5896
1921,5896
2543,5896
2874,5896
3006,5896
3499,5896
3892,5896
5463,5896
5896,19792
5896,22328
5896,7198
5896,13784
5896,13095
5896,9294
5896,9125
5896,12353
5896,17402
5896,5910
5896,14492
5896,17726
5896,14082
5896,18655
5896,20764
5896,11004
5896,20770
5896,14996
5896,12283
5896,12464
5896,12088
5896,8790
5896,16978
5896,19777
5896,21569
5896,17658
5896,13509
5896,7653
405,18966
808,18966
904,18966
977,18966
1071,18966
1247,18966
1387,18966
1745,18966
1751,18966
1921,18966
2085,18966
2233,18966
2244,18966
2311,18966
2544,18966
2596,18966
2805,18966
2942,18966
2981,18966
3024,18966
3100,18966
3390,18966
3432,18966
3499,18966
11775,18966
3805,18966
3892,18966
4042,18966
4055,18966
4131,18966
4307,18966
4399,18966
15615,18966
9493,18966
4689,18966
5112,18966
5203,18966
5345,18966
5432,18966
5897,18966
5918,18966
12178,18966
18966,21231
6115,18966
6160,18966
6541,18966
9028,18966
6780,18966
7026,18966
7263,18966
7558,18966
7793,18966
8295,18966
8499,18966
14049,18966
8755,18966
8765,18966
9074,18966
9125,18966
9203,18966
9218,18966
9373,18966
9504,18966
13104,18966
9651,18966
9910,18966
9919,18966
9983,18966
10202,18966
10488,18966
18966,19792
10834,18966
10850,18966
18966,20644
11004,18966
11277,18966
11289,18966
11364,18966
1198,18966
18966,20587
11538,18966
11562,18966
732,18966
4201,18966
11698,18966
11756,18966
11787,18966
14988,18966
12088,18966
12098,18966
12225,18966
12247,18966
12254,18966
12374,18966
12408,18966
16978,18966
12464,18966
8182,18966
12603,18966
12641,18966
12696,18966
9871,18966
10988,18966
13095,18966
13106,18966
13278,18966
13434,18966
13784,18966
13822,18966
5513,18966
14082,18966
14209,18966
14608,18966
14746,18966
14918,18966
14946,18966
14981,18966
15468,18966
15649,18966
15742,18966
15756,18966
15821,18966
15909,18966
15951,18966
15963,18966
16085,18966
16122,18966
7567,18966
16198,18966
16213,18966
16357,18966
16398,18966
16997,18966
17402,18966
17415,18966
17791,18966
17956,18966
18078,18966
18514,18966
18966,21665
18548,18966
18655,18966
18842,18966
18935,18966
18966,19086
18966,19625
18966,19649
18966,22318
18966,20377
18966,20252
18966,20917
18966,19030
18966,20279
18966,22007
18966,21496
18966,21569
18966,19562
10792,18966
18966,20465
18966,19759
18966,19063
18966,22057
18966,22266
770,14561
1654,14561
2420,14561
3386,14561
3757,14561
3911,14561
3996,14561
14561,15615
5011,14561
5073,14561
6160,14561
6780,14561
12353,14561
8790,14561
14561,17726
10261,14561
10400,14561
11538,14561
14561,16978
13426,14561
13543,14561
13915,14561
10698,14561
14561,20930
14561,17692
14561,16787
14561,18168
14561,18482
14561,15300
14561,22248
14561,16470
14561,22057
14561,14723
14561,15742
14561,19701
14561,20976
14561,17376
14561,16093
14561,21740
14561,21569
14561,20586
7641,14561
3995,12814
3995,10364
3995,4931
863,16993
7671,16993
2842,16993
3269,16993
3579,16993
11354,16993
5631,16993
7144,16993
7162,16993
7953,16993
11343,16993
11495,16993
12861,16993
13726,16993
13742,16993
14406,16993
15074,16993
15386,16993
16340,16993
16681,16993
16993,21608
16993,17393
16993,19320
16993,18120
16993,17617
16993,17014
1084,14777
1278,14777
1387,14777
1654,14777
2596,14777
2874,14777
2942,14777
2981,14777
11704,14777
3242,14777
3584,14777
5132,14777
5265,14777
6160,14777
6361,14777
301,14777
7644,14777
9125,14777
9294,14777
9651,14777
11289,14777
11538,14777
11683,14777
6045,14777
12408,14777
12464,14777
9571,14777
13434,14777
5513,14777
14581,14777
14605,14777
14646,14777
14777,19063
14777,22349
14777,18655
14777,15476
11954,14777
14777,16791
14777,18078
14777,19247
14777,18645
14777,17402
14777,18221
306,9287
1137,9287
1706,9287
2287,9287
4452,9287
9287,21185
5397,9287
9287,11354
9287,14057
6773,9287
9287,21189
7719,9287
7723,9287
9087,9287
9287,17035
9287,19916
8925,9287
9287,10079
9287,13443
9287,20312
9287,19398
9287,16357
9287,17885
9287,19846
9287,20805
9287,15303
9287,22196
9287,11899
9287,14955
9287,15308
9287,20584
9287,21664
9287,13040
9287,15089
339,405
405,524
405,6045
405,715
405,16466
405,1387
405,18677
405,15283
405,11277
405,15159
405,10405
405,2245
405,9294
405,3024
405,8700
405,16093
405,3432
405,15782
405,20279
405,4516
405,9919
405,2142
405,19777
405,1761
405,13428
405,16295
339,15159
524,15159
754,15159
1387,15159
1588,15159
1654,15159
2085,15159
2142,15159
2874,15159
3024,15159
3965,15159
4225,15159
4516,15159
4960,15159
5092,15159
9892,15159
5432,15159
5918,15159
8765,15159
8930,15159
9218,15159
9294,15159
9349,15159
14346,15159
9919,15159
10534,15159
11277,15159
15159,20575
11538,15159
11761,15159
12098,15159
12176,15159
14209,15159
14469,15159
15159,22224
15159,15283
15159,19885
15159,22349
15159,16122
15159,18655
15159,15782
15159,16295
770,7412
2420,7412
2594,7412
2805,7412
2981,7412
7412,11775
6160,7412
6780,7412
6806,7412
7412,12353
7412,22328
7412,20930
7412,13862
7412,9125
7412,11538
7412,18482
7412,15300
7412,22248
7412,12408
7412,16470
7412,22057
7412,14723
7412,10261
7412,17713
7412,17376
7412,16093
732,7412
7412,17726
205,9126
462,9126
649,9126
1648,9126
1730,9126
2192,9126
4860,9126
6501,9126
9126,19430
9126,21061
9126,20457
9126,17019
9126,20894
9126,18952
9126,17632
9126,19673
9126,22331
770,3911
1387,3911
1654,3911
2420,3911
2981,3911
3911,11775
3584,3911
3805,3911
3911,19792
3911,20930
3911,22328
3911,5897
3911,6160
3911,13095
3911,9294
3911,9125
3911,12353
3911,11289
3911,11538
3911,21740
3911,17726
732,3911
3911,22248
3911,16470
3911,19350
3911,12408
3911,19701
3911,10261
3911,15951
3911,13862
3911,6806
270,2311
770,2311
2311,11401
1391,2311
1654,2311
2311,11538
2311,5433
2311,20930
2311,10400
2311,19701
2311,6160
2311,15963
2311,10666
2311,2981
2311,14045
2311,20080
2311,15076
2311,5432
2311,14049
2311,10674
2311,2805
2311,12200
2311,22398
2311,12405
2311,6232
2311,4672
2311,12408
2311,18221
2311,13915
2311,13426
2311,4225
2311,17402
2311,6151
732,2311
2311,17726
2311,5011
2311,18078
2311,3805
2311,6045
2311,7078
2311,10445
2311,13543
2311,22328
2311,19573
2311,5373
2311,20700
2311,13835
2311,16470
2311,9294
2311,9125
2311,12353
2311,6780
2311,16093
2311,2596
2311,2942
2311,12243
2311,22248
2311,14857
2311,17545
2311,12218
2311,9871
2311,4097
2311,21231
2311,6361
2311,3757
2311,2420
2311,15951
2311,2874
2311,17376
2311,10364
2311,6806
2311,8700
11401,21569
1654,21569
1921,21569
3757,21569
3892,21569
4131,21569
15615,21569
5897,21569
21231,21569
6160,21569
7078,21569
8624,21569
21569,22328
7653,21569
8790,21569
9024,21569
17726,21569
13252,21569
10445,21569
11004,21569
732,21569
11691,21569
12405,21569
12408,21569
16978,21569
13426,21569
13784,21569
14082,21569
14513,21569
14542,21569
6162,21569
14918,21569
14946,21569
15141,21569
15742,21569
15918,21569
15951,21569
15954,21569
16093,21569
17258,21569
17376,21569
17415,21569
17692,21569
18482,21569
18655,21569
19562,21569
19701,21569
19777,21569
20586,21569
20764,21569
20770,21569
21569,21740
21569,22057
270,17726
770,17726
977,17726
1007,17726
11401,17726
1387,17726
1761,17726
1921,17726
2085,17726
2245,17726
2284,17726
2420,17726
2596,17726
2805,17726
2824,17726
2942,17726
2981,17726
3077,17726
3242,17726
3374,17726
3499,17726
11775,17726
3584,17726
3757,17726
1341,17726
3996,17726
4131,17726
4399,17726
4400,17726
4461,17726
4494,17726
15615,17726
4678,17726
4772,17726
4991,17726
5011,17726
5132,17726
5403,17726
5432,17726
5487,17726
5897,17726
17726,21231
6160,17726
6806,17726
6875,17726
12353,17726
7325,17726
7456,17726
8042,17726
8516,17726
8524,17726
8700,17726
8790,17726
8896,17726
9024,17726
9125,17726
10334,17726
9294,17726
13784,17726
17726,20343
13095,17726
17726,22087
14981,17726
17726,17956
16787,17726
16791,17726
11562,17726
13104,17726
16315,17726
12408,17726
12088,17726
14461,17726
16978,17726
17726,19289
12254,17726
14469,17726
13543,17726
15300,17726
17726,18054
15918,17726
16470,17726
13252,17726
16999,17726
9647,17726
9651,17726
16122,17726
17545,17726
17726,20228
17726,20559
17726,19350
10923,17726
12836,17726
12666,17726
12464,17726
15951,17726
15953,17726
17376,17726
13862,17726
17726,22375
14513,17726
10039,17726
17726,19792
10400,17726
2608,17726
15963,17726
16689,17726
10405,17726
17726,18645
16438,17726
14045,17726
10063,17726
17726,18482
11289,17726
11762,17726
16175,17726
15085,17726
15742,17726
17726,20279
17726,21733
16541,17726
17726,18995
732,17726
13915,17726
15801,17726
12200,17726
17726,20700
14723,17726
17726,20465
14918,17726
17726,20976
17258,17726
13742,17726
17726,20922
15849,17726
15468,17726
17726,18655
11756,17726
16398,17726
17099,17726
17726,18550
11004,17726
11691,17726
17726,22057
12045,17726
13426,17726
9949,17726
10967,17726
14966,17726
2880,4337
2848,4337
4337,14191
4337,6294
4337,12694
4337,8381
3432,8754
3896,8754
8754,12348
8754,17464
8754,15163
8754,20404
2428,11892
2990,11892
3698,11892
4441,11892
4675,11892
5070,11892
5156,11892
5422,11892
5466,11892
11295,11892
11890,11892
6067,11892
7187,11892
11545,11892
8738,11892
8443,11892
9109,11892
9491,11892
9636,11892
10319,11892
10499,11892
10670,11892
11892,21640
11892,16838
11892,14128
11892,19092
11892,18060
11892,14169
11892,14194
11892,14490
11892,16340
1654,6140
6140,15951
3047,6140
6140,22188
6140,18334
6140,12893
339,5918
1387,5918
1654,5918
1979,5918
2142,5918
4516,5918
4991,5918
5918,15756
5918,7078
5918,14608
5918,12098
5918,11277
5918,6780
5918,9294
5918,8765
5918,20575
5918,8700
5918,10208
5918,19063
5918,21033
5918,15782
5918,13892
5918,5918
5918,14671
5918,15697
5918,6103
5918,13104
5918,21496
5918,16093
5918,12176
3896,7475
391,3896
1387,3896
2085,3896
3896,11676
3066,3896
3564,3896
3896,12288
3896,7269
3896,15755
3896,13690
3896,6544
3896,9507
3896,11231
3896,10047
3896,20962
3896,11846
3896,18581
3896,14918
3896,14144
3896,6202
3896,8579
3896,9761
2626,3896
3896,15830
1917,3896
3896,14981
3896,8590
3896,16872
3896,13309
3896,4737
3896,10827
3896,6562
3896,12247
3896,9663
3896,13202
3896,19691
3896,21975
3896,14916
3896,9262
3896,5520
3896,6703
3896,18573
3896,21671
3896,14963
770,11538
770,19701
770,1387
770,6160
770,1463
770,10318
770,20080
770,11289
770,12150
770,7260
770,18482
770,18655
770,16787
770,3757
770,12950
770,14723
770,15615
770,14461
770,13915
770,3097
770,22112
770,16978
770,21740
732,770
770,5011
770,10698
770,11401
770,13543
770,22328
770,5897
770,20976
770,16470
770,3374
770,9294
770,17376
770,9647
770,2805
770,15300
770,17274
770,9871
770,22057
770,15742
770,10261
770,2420
770,3996
770,13426
770,8790
770,12353
770,1654
770,6806
770,7653
770,20743
11354,18262
7887,18262
14407,18262
15742,18262
15871,18262
17415,18262
8265,18262
1761,3892
1921,3892
3006,3892
3432,3892
3892,13434
3892,8755
3892,6160
3892,17258
3892,11527
3892,5513
3892,9310
3892,13252
3892,5910
3892,18655
3892,20764
3892,21068
3892,22240
3892,10420
3892,11762
3892,16577
3892,14513
3892,22455
3892,20962
3892,12283
3892,12408
3892,12280
3892,12523
3892,16978
3892,16093
3892,21033
3892,7653
3892,20770
339,1639
1141,1639
1313,1639
1639,3499
1639,17204
1639,10345
1639,20575
1639,12098
1639,13835
1639,4672
1639,4516
1639,11277
1639,1745
1639,12464
1639,21496
1639,8700
1639,1654
1639,22057
1639,9294
622,2572
933,2572
2572,4922
2572,7142
2572,9086
2572,9844
2572,10735
2572,11631
2572,11797
2572,19109
2572,15297
2572,15403
2572,15756
2572,15967
2572,17614
2572,18934
2572,20390
2572,21140
2572,21315
426,12247
240,12247
1654,12247
2459,12247
2544,12247
5948,12247
8010,12247
8117,12247
8926,12247
12247,18951
11910,12247
12247,12288
12247,14405
12247,16379
12247,17010
12247,14778
12247,19759
12247,14044
12247,17265
12247,16093
12247,13428
339,4516
715,4516
1654,4516
1745,4516
3499,4516
4516,16093
4516,6045
4516,12464
4516,8926
4516,14346
4516,7653
4516,12098
4516,9294
4516,15951
4516,8790
4516,18078
4516,17791
4516,7680
4516,18655
4516,17402
133,12283
1387,12283
1654,12283
1761,12283
1921,12283
2925,12283
3499,12283
5910,12283
6160,12283
7887,12283
12283,17831
8755,12283
9310,12283
11004,12283
11527,12283
11538,12283
6045,12283
12283,12523
12283,20279
12283,19200
12283,17402
12283,19885
12283,21033
12283,20764
12283,21068
12283,14082
12283,18842
12283,18655
12283,20443
12283,21428
12283,15909
12283,16978
12283,20770
3757,11401
1654,3757
3097,3757
3757,11775
3584,3757
3757,9024
3757,7078
3757,6875
3757,20930
3757,13426
3757,22328
3757,5897
3757,19573
3757,5373
3757,13961
3757,6160
3757,9125
3757,10923
3757,12353
3757,6780
3757,20080
3757,10063
3757,4296
3757,14243
3757,21838
3757,18704
3757,18610
3757,18655
3757,16787
3757,22248
3757,16470
3757,18078
732,3757
3757,15297
3757,10261
3757,3996
3757,19701
3757,8790
3757,20976
3757,13862
3757,14461
3757,6806
254,12464
270,12464
754,12464
808,12464
983,12464
1097,12464
1103,12464
1112,12464
1205,12464
1245,12464
1278,12464
1387,12464
1460,12464
1654,12464
1921,12464
2244,12464
2245,12464
2404,12464
2819,12464
2942,12464
3024,12464
3046,12464
3115,12464
11704,12464
3374,12464
3499,12464
3599,12464
4179,12464
4494,12464
4579,12464
4689,12464
5073,12464
5450,12464
5650,12464
5847,12464
5897,12464
12464,21231
6160,12464
4747,12464
6361,12464
7078,12464
7094,12464
7161,12464
7209,12464
7325,12464
12464,22328
8263,12464
8456,12464
8524,12464
8755,12464
8897,12464
9024,12464
9218,12464
9294,12464
9310,12464
9318,12464
12464,16467
9939,12464
10063,12464
10318,12464
10319,12464
10345,12464
10391,12464
10666,12464
10769,12464
11004,12464
11119,12464
11360,12464
1198,12464
11436,12464
11538,12464
11594,12464
11684,12464
11691,12464
11756,12464
11885,12464
12045,12464
12098,12464
12176,12464
12408,12464
12464,16978
12464,14605
12464,13434
12464,13316
12464,20343
12464,13095
12464,16997
12464,14981
12464,12523
12464,18935
11954,12464
12464,16791
12464,16965
12464,18841
12464,21914
12464,13634
12464,19649
12464,19455
12464,16093
12464,21740
12464,18226
12464,14082
12464,13543
12464,15909
12464,14307
9044,12464
12464,20539
12464,22349
12464,16475
12464,21856
12464,19350
12464,18645
12464,14678
12464,15052
12464,16509
12464,19701
5513,12464
12464,16689
12464,20586
12464,13021
7567,12464
12464,12496
12464,15239
12464,14646
12464,15085
12464,20279
12464,18852
12464,20917
12464,21496
12464,13915
12464,15096
12464,12524
12464,14911
12464,19820
12464,19562
12464,21509
10576,12464
12464,19573
12464,20976
12464,17258
12464,18124
12464,15289
12464,13928
12464,19063
12464,21851
12464,16398
12464,15300
12464,17274
12464,22449
12464,18221
12464,13386
9571,12464
12464,20823
12464,17612
12464,19247
12464,13426
12464,19777
12464,15141
339,15283
9968,15283
1387,15283
3024,15283
3077,15283
3390,15283
3499,15283
4876,15283
5023,15283
9892,15283
12949,15283
6490,15283
7209,15283
8615,15283
8700,15283
13252,15283
9919,15283
1198,15283
12603,15283
12641,15283
9871,15283
10988,15283
13784,15283
14643,15283
15283,16466
10674,15283
15283,18655
15283,16791
15283,19961
11954,15283
15283,16093
15283,22012
7848,14908
648,7848
1713,7848
4067,7848
3329,7848
6115,7848
6541,7848
7766,7848
7848,22121
7848,19134
7848,11984
7848,9717
7848,13893
7848,14067
7848,13404
7848,13969
7848,12165
7848,13359
7848,20584
7848,19125
7848,15840
7848,8603
7848,14398
7848,16265
7848,7848
7848,17838
3496,15857
3496,10993
3496,20916
3496,10643
3496,13125
1654,13428
1761,13428
5203,13428
10713,13428
1431,13428
8755,13428
8926,13428
13428,19757
13428,17010
13428,15131
13428,14778
13428,19759
13428,20770
1017,17464
2461,17464
11653,17464
3784,17464
9399,17464
9557,17464
9972,17464
10192,17464
11512,17464
9356,17464
12135,17464
14243,17464
15141,17464
15297,17464
15488,17464
15813,17464
17464,18677
16778,17464
17464,22437
17464,20559
17464,18704
17464,19671
12269,17464
11401,13915
1387,13915
1654,13915
2981,13915
11775,13915
3584,13915
6160,13915
6806,13915
7078,13915
12353,13915
13915,22328
9024,13915
9125,13915
9294,13915
9541,13915
10261,13915
10400,13915
11538,13915
732,13915
12408,13915
13426,13915
13862,13915
13915,20930
2608,13915
13915,20080
13915,18482
13915,14461
13915,22248
13915,16470
13915,22057
13915,19820
13915,15483
128,10166
128,682
128,4930
128,2119
128,10234
128,8396
128,9928
128,2833
128,8613
128,21828
128,12145
128,7969
128,2080
128,1156
128,13423
128,9936
128,11785
128,672
128,7452
128,4476
128,17392
128,142
128,9602
142,10166
312,10166
672,10166
682,10166
2112,10166
2119,10166
2833,10166
4930,10166
8396,10166
7969,10166
10166,17392
10166,10234
10166,19447
9928,10166
10166,13984
10166,12145
10166,11550
10166,13423
10166,18409
10166,11785
10166,21334
4476,10166
10166,19129
142,682
672,682
682,20489
682,2119
682,789
682,8396
682,19447
682,9928
682,2833
682,8613
682,4930
682,12145
682,7969
682,2080
682,11550
682,13423
682,22433
682,17392
682,2230
682,18409
682,1184
682,13984
682,10670
682,4476
682,19129
682,19076
682,12573
682,9602
142,4930
1156,4930
2080,4930
2119,4930
2833,4930
4930,20595
4930,10234
4930,8396
4930,19447
4930,9928
4930,12145
4930,7969
4930,11550
4930,9936
4930,11785
4476,4930
4930,19129
4930,17392
142,2119
672,2119
1156,2119
2080,2119
2119,10234
2119,18493
2119,19447
2119,9928
2119,2833
2119,8613
2119,7969
2119,11550
2119,9936
2119,4476
2119,12573
2119,9602
142,10234
672,10234
1156,10234
2080,10234
2833,10234
8396,10234
9602,10234
8613,10234
7969,10234
10234,17392
9936,10234
10234,19447
9928,10234
10234,12145
10234,11550
10234,13423
10234,11785
4476,10234
10234,19129
10234,12573
142,8396
672,8396
789,8396
1156,8396
2080,8396
2833,8396
8396,19447
8396,9928
8396,8613
8396,13984
8396,12145
7969,8396
8396,11550
8396,13423
8396,9936
8396,18409
8396,11785
8396,21334
4476,8396
8396,19129
8396,17392
142,9928
672,9928
789,9928
1156,9928
1184,9928
2057,9928
2080,9928
2833,9928
8613,9928
7969,9928
9928,11550
9928,11785
9928,12145
9928,19447
9928,20489
9928,13423
9928,18409
9928,21334
9928,19129
142,2833
672,2833
1156,2833
2080,2833
2112,2833
2833,17392
2833,19447
2833,8613
2833,13984
2833,7969
2833,11550
2833,13423
2833,9936
2833,18409
2833,11785
2833,21334
2833,4476
2833,19129
2833,19076
2833,12573
2833,9602
672,8613
1156,8613
2080,8613
8613,9602
8613,13423
8613,9936
8613,11785
4476,8613
8613,19129
8613,13984
8613,12145
2553,21828
3368,21828
4290,21828
4531,21828
5281,21828
7452,21828
17392,21828
10352,21828
12595,21828
15289,21828
20102,21828
142,13984
672,13984
7969,13984
13984,17392
11550,13984
11785,13984
12145,13984
12573,13984
13423,13984
13984,19447
13984,18409
13984,21334
4476,13984
142,12145
672,12145
1156,12145
9602,12145
7969,12145
12145,17392
9936,12145
11550,12145
11785,12145
12145,19447
12145,13423
12145,18409
12145,21334
4476,12145
142,7969
672,7969
7969,9602
7969,13423
7969,9936
7969,11785
4476,7969
7969,19129
2080,17392
2080,19447
2080,11550
2080,13423
2080,9936
2080,18409
2080,11785
2080,2112
2080,21334
2080,19129
2080,19076
2080,12573
2080,9602
672,1156
1156,11550
1156,13423
1156,9936
1156,11785
1156,4476
1156,19129
1156,17392
142,13423
672,13423
1213,13423
2112,13423
9602,13423
9936,13423
11550,13423
11785,13423
12573,13423
13423,13597
13423,21334
13423,21141
13423,18409
4476,13423
13423,19076
142,9936
672,9936
9602,9936
9741,9936
9936,11785
4476,9936
9936,19129
224,641
641,12128
641,8925
641,2461
641,17566
142,11785
672,11785
2230,11785
2552,11785
2947,11785
5666,11785
9602,11785
11785,16017
9018,11785
9291,11785
10206,11785
11785,13777
11785,21081
11785,14009
11785,15264
4736,11785
4476,11785
11785,19129
11785,17739
672,4476
672,19129
672,9602
493,7452
3015,7452
3329,7452
4860,7452
4873,7452
7452,9602
7452,9741
7452,15289
7452,21942
7452,8512
142,4476
312,4476
4476,9602
4476,17392
4476,9309
4476,17159
4476,19129
142,19129
9602,19129
17392,19129
11550,19129
18409,19129
19129,19447
19129,21334
278,17392
312,17392
400,17392
555,17392
1074,17392
1755,17392
2552,17392
2703,17392
3056,17392
540,17392
3329,17392
3756,17392
8097,17392
4480,17392
4531,17392
4835,17392
5453,17392
6265,17392
9602,17392
6596,17392
6771,17392
7291,17392
17392,22328
7664,17392
5086,17392
8603,17392
8084,17392
17392,20254
17392,21128
13443,17392
17392,19183
17392,19885
16870,17392
17392,20949
12317,17392
10068,17392
9530,17392
15789,17392
16712,17392
13630,17392
17392,18852
11917,17392
12628,17392
8934,17392
13588,17392
13643,17392
9452,17392
17392,21750
16728,17392
16903,17392
17392,19304
17392,17528
5926,17392
9741,17392
17392,21845
11061,17392
15391,17392
12028,17392
15478,17392
15915,17392
12751,17392
15734,17392
8870,17392
6447,17392
14756,17392
13674,17392
15409,17392
10924,17392
15742,17392
14097,17392
13981,17392
17392,17632
11700,17392
16566,17392
17392,18389
16340,17392
4546,17392
142,9602
1184,9602
2112,9602
9602,17314
9602,19447
9602,11550
9602,18409
9602,21334
9602,17686
9602,19076
9602,12573
129,22359
129,1035
129,9174
129,10256
129,11916
129,10257
129,13112
129,12321
129,8557
129,18424
129,19640
129,12853
129,22283
129,3996
129,14908
129,10224
129,4357
129,12982
1032,13515
1348,13515
2925,13515
3916,13515
4839,13515
13515,21185
13515,17602
7415,13515
7719,13515
9385,13515
13040,13515
13145,13515
13278,13515
13515,15218
13515,16487
13515,21467
13515,22089
13515,19640
13515,17456
13515,22373
4648,13515
1035,3811
1035,9174
1035,11916
819,9174
2597,9174
9174,21185
5775,9174
7415,9174
9174,11612
8353,9174
9174,16439
9174,22049
9174,16885
241,9174
9174,12321
9174,9511
9174,12010
9174,11150
9174,12853
9174,10224
9174,22373
9174,21929
9174,17472
621,10256
929,10256
4171,10256
4839,10256
10256,21185
5142,10256
5790,10256
10256,16439
10256,10963
10256,12853
10256,19850
10256,11767
10256,13145
10256,11150
10256,14806
10256,20587
10256,16885
10256,16525
554,11916
4839,11916
11916,21185
5775,11916
11916,15185
11916,14972
11916,13112
11916,13931
11916,13429
11916,12853
621,10257
3734,10257
4357,10257
10257,10963
9294,10257
10257,13822
10257,17221
10257,11087
10257,13112
10257,15218
10257,21900
10257,15692
10257,22089
10257,21467
10257,17472
1527,13112
2309,13112
8552,13112
8736,13112
9050,13112
13112,16286
13112,21664
13112,15692
13112,14399
13112,13903
12321,21185
12321,17602
8726,12321
12321,20587
11456,12321
12321,22143
12321,18952
12321,13931
12321,21478
12321,12853
8557,21185
7429,8557
8557,18866
8557,9469
8557,21998
8557,22421
8557,14751
2174,18424
4821,18424
10331,18424
10718,18424
11602,18424
11818,18424
18424,20810
18424,20693
18424,18950
3226,19640
2517,19640
4357,19640
4839,19640
7026,19640
7035,19640
7753,19640
7922,19640
8726,19640
10963,19640
13898,19640
15781,19640
16057,19640
19640,22130
19640,21466
19640,21478
1070,12853
1860,12853
3153,12853
5744,12853
5775,12853
6167,12853
6456,12853
7403,12853
7903,12853
12853,18969
9940,12853
12853,19404
8222,22283
242,3996
1017,3996
1387,3996
2805,3996
3996,6045
3996,20930
3996,22328
3996,5373
3996,6160
3996,11538
3996,9294
3996,9125
3996,12353
3996,20080
3996,21740
3996,5910
3996,22248
3996,22057
3996,10923
3996,19701
3996,14677
3996,10261
3996,12408
3996,13862
732,3996
1860,16286
1860,2925
1860,8353
1860,17374
1860,12493
1860,16426
1860,4357
1860,11150
1860,4296
1860,16885
242,14908
2174,14908
14427,14908
14908,18866
14908,16736
14908,19903
863,14908
1011,14908
14908,17197
14049,14908
14908,19556
8460,14908
2420,10224
9012,10224
