segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,drillbit_size,min_depth,max_depth,surface_weight_on_bit,surface_rpm
wellbore_chev_no_19_528,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,15840,15869.5,66.42783553,208.5290843
wellbore_chev_no_19_529,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,15870,15899.5,67.35705338,208.3258807
wellbore_chev_no_19_530,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,15900,15929.5,71.22084961,208.4093061
wellbore_chev_no_19_531,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,15930,15959.5,74.39866244,208.44079
wellbore_chev_no_19_532,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,15960,15989.5,74.6716795,208.5024592
wellbore_chev_no_19_533,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,15990,16019.5,67.48238093,207.3449354
wellbore_chev_no_19_534,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16020,16049.5,69.97821452,208.0786532
wellbore_chev_no_19_535,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16050,16079.5,70.49880269,208.401886
wellbore_chev_no_19_536,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16080,16109.5,71.74610138,208.4858248
wellbore_chev_no_19_537,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16110,16139.5,68.29216309,206.4702011
wellbore_chev_no_19_538,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16140,16169.5,72.25380516,205.6046829
wellbore_chev_no_19_539,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16170,16199.5,74.55771383,205.5409571
wellbore_chev_no_19_540,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16200,16229.5,77.74892654,205.5117752
wellbore_chev_no_19_541,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16230,16259.5,70.22914937,206.43924
wellbore_chev_no_19_542,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16260,16289.5,72.77021828,207.017362
wellbore_chev_no_19_543,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16290,16319.5,66.85430228,208.5605583
wellbore_chev_no_19_544,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16320,16349.5,72.87309329,208.5590281
wellbore_chev_no_19_545,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16350,16379.5,78.36741638,208.4586967
wellbore_chev_no_19_546,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16380,16409.5,60.1342769,208.5452009
wellbore_chev_no_19_547,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16410,16439.5,63.06212953,208.1789785
wellbore_chev_no_19_548,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16440,16469.5,64.66697083,208.5093829
wellbore_chev_no_19_549,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16470,16499.5,68.4814394,208.527535
wellbore_chev_no_19_550,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16500,16529.5,61.16216679,208.6526807
wellbore_chev_no_19_551,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16530,16559.5,63.07963715,208.7228086
wellbore_chev_no_19_552,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16560,16589.5,68.48888741,208.6025299
wellbore_chev_no_19_553,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16590,16619.5,71.8743412,208.5188444
wellbore_chev_no_19_554,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16620,16649.5,74.5833772,208.4822528
wellbore_chev_no_19_555,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16650,16679.5,62.30672544,208.5293388
wellbore_chev_no_19_556,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16680,16709.5,67.66138115,208.5498146
wellbore_chev_no_19_557,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16710,16739.5,69.32736193,208.5380458
wellbore_chev_no_19_558,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16740,16769.5,73.17099457,208.4983693
wellbore_chev_no_19_559,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16770,16799.5,66.5587616,208.5162885
wellbore_chev_no_19_560,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16800,16829.5,68.59647764,207.7800026
wellbore_chev_no_19_561,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16830,16859.5,69.50317612,208.1605581
wellbore_chev_no_19_562,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16860,16889.5,73.44876798,208.1858846
wellbore_chev_no_19_563,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16890,16919.5,72.25198154,208.5150075
wellbore_chev_no_19_564,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16920,16949.5,57.88083518,207.7590123
wellbore_chev_no_19_565,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16950,16979.5,65.58151455,207.9112849
wellbore_chev_no_19_566,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,16980,17009.5,68.03748385,208.1718109
wellbore_chev_no_19_567,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17010,17039.5,71.56898677,207.8698273
wellbore_chev_no_19_568,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17040,17069.5,63.45798124,207.1373866
wellbore_chev_no_19_569,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17070,17099.5,62.52868169,204.5323659
wellbore_chev_no_19_570,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17100,17129.5,67.09000066,204.9635928
wellbore_chev_no_19_571,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17130,17159.5,66.57056999,208.0054715
wellbore_chev_no_19_572,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17160,17189.5,65.19490156,208.1042547
wellbore_chev_no_19_573,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17190,17219.5,55.96063309,205.2568837
wellbore_chev_no_19_574,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17220,17249.5,60.18054047,201.6760468
wellbore_chev_no_19_575,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17250,17279.5,63.23722452,199.931693
wellbore_chev_no_19_576,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17280,17309.5,67.14000537,199.5936203
wellbore_chev_no_19_577,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17310,17339.5,58.96025855,206.4272001
wellbore_chev_no_19_578,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17340,17369.5,62.16411425,207.2991208
wellbore_chev_no_19_579,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17370,17399.5,62.25900656,210.2685656
wellbore_chev_no_19_580,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17400,17429.5,62.1793972,212.9309102
wellbore_chev_no_19_581,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17430,17459.5,58.02904714,211.9568774
wellbore_chev_no_19_582,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17460,17489.5,57.80878614,194.657429
wellbore_chev_no_19_583,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17490,17519.5,59.60456556,194.224663
wellbore_chev_no_19_584,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17520,17549.5,59.31909129,194.3817975
wellbore_chev_no_19_585,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17550,17579.5,60.20714143,194.4342634
wellbore_chev_no_19_586,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17580,17609.5,56.01619221,202.5310725
wellbore_chev_no_19_587,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17610,17639.5,56.49224777,209.3219256
wellbore_chev_no_19_588,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17640,17669.5,57.94128036,210.7763184
wellbore_chev_no_19_589,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17670,17699.5,61.11381989,210.3921842
wellbore_chev_no_19_590,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17700,17729.5,57.30576614,209.863957
wellbore_chev_no_19_591,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17730,17759.5,54.05594158,212.4812538
wellbore_chev_no_19_592,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17760,17789.5,61.37019869,210.1441874
wellbore_chev_no_19_593,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17790,17819.5,62.73175608,211.0125313
wellbore_chev_no_19_594,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17820,17849.5,63.3993056,212.4833049
wellbore_chev_no_19_595,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17850,17879.5,54.51844486,212.1395968
wellbore_chev_no_19_596,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17880,17909.5,57.46722285,212.5117175
wellbore_chev_no_19_597,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17910,17939.5,63.06707026,211.7946243
wellbore_chev_no_19_598,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17940,17969.5,65.11322619,212.4779371
wellbore_chev_no_19_599,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,17970,17999.5,56.82857723,213.6943148
wellbore_chev_no_19_600,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18000,18029.5,58.07902228,209.1120656
wellbore_chev_no_19_601,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18030,18059.5,57.9520551,210.9677478
wellbore_chev_no_19_602,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18060,18089.5,58.66374143,211.25693
wellbore_chev_no_19_603,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18090,18119.5,61.04849351,211.2426058
wellbore_chev_no_19_604,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18120,18149.5,44.30730073,209.7889758
wellbore_chev_no_19_605,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18150,18179.5,63.61964804,209.591657
wellbore_chev_no_19_606,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18180,18209.5,64.00876077,212.5201556
wellbore_chev_no_19_607,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18210,18239.5,65.10158507,213.628037
wellbore_chev_no_19_608,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18240,18269.5,61.28878822,209.9240972
wellbore_chev_no_19_609,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18270,18299.5,59.4868192,209.8447634
wellbore_chev_no_19_610,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18300,18329.5,59.18021679,210.6137993
wellbore_chev_no_19_611,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18330,18359.5,62.87360598,210.9119596
wellbore_chev_no_19_612,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18360,18389,65.33983105,210.2549397
wellbore_chev_no_19_613,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18390,18419.5,54.44876747,212.3814458
wellbore_chev_no_19_614,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18420,18449.5,55.78122501,213.2078183
wellbore_chev_no_19_615,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18450,18479.5,58.72762903,212.9060832
wellbore_chev_no_19_616,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18480,18509.5,59.22337093,213.8087191
wellbore_chev_no_19_617,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18510,18539.5,53.35298891,213.2416003
wellbore_chev_no_19_618,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18540,18569.5,54.02276783,213.184269
wellbore_chev_no_19_619,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18570,18599.5,57.95569935,212.720801
wellbore_chev_no_19_620,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18600,18629.5,59.8184412,213.7117226
wellbore_chev_no_19_621,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18630,18659.5,60.72461073,213.6908696
wellbore_chev_no_19_622,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18660,18689.5,55.4676103,210.7351163
wellbore_chev_no_19_623,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18690,18719.5,57.54386336,210.6301893
wellbore_chev_no_19_624,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18720,18749.5,60.61503754,209.5384305
wellbore_chev_no_19_625,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18750,18779.5,62.15919526,210.5052897
wellbore_chev_no_19_626,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18780,18809.5,54.15254901,209.9235875
wellbore_chev_no_19_627,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18810,18839.5,56.85997022,208.4343877
wellbore_chev_no_19_628,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18840,18869.5,58.56509978,209.2187846
wellbore_chev_no_19_629,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18870,18899.5,58.14323196,210.96365
wellbore_chev_no_19_630,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18900,18929.5,50.0705635,210.9097832
wellbore_chev_no_19_631,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18930,18959.5,50.63091074,208.52421
wellbore_chev_no_19_632,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18960,18989.5,56.10536563,208.0341268
wellbore_chev_no_19_633,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,18990,19019.5,60.52133738,208.3097539
wellbore_chev_no_19_634,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,19020,19049.5,62.92168528,208.3655474
wellbore_chev_no_19_635,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,19050,19079.5,56.52227476,208.3680728
wellbore_chev_no_19_636,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,19080,19109.5,61.95923112,207.7728238
wellbore_chev_no_19_637,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,19110,19139.5,64.5014747,207.7610647
wellbore_chev_no_19_638,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,19140,19169.5,61.06094685,208.4029114
wellbore_chev_no_19_639,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,19170,19199.5,56.10207903,208.7112991
wellbore_chev_no_19_640,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,19200,19229.5,55.91738459,208.333563
wellbore_chev_no_19_641,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,19230,19259.5,56.13881989,208.4602346
wellbore_chev_no_19_642,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,19260,19289,56.67623631,208.4948107
wellbore_chev_no_19_643,wellbore_chev_no_19,area_0,formation_225,bit_model_9,16.5,19290.5,19319.5,48.61582025,208.2743729
wellbore_chev_no_19_644,wellbore_chev_no_19,area_0,formation_225,bit_model_33,16.5,19320,19349.5,26.10440263,126.5996529
wellbore_chev_no_19_645,wellbore_chev_no_19,area_0,formation_225,bit_model_33,14.5,19350,19379.5,17.56903102,158.8206362
wellbore_chev_no_19_646,wellbore_chev_no_19,area_0,formation_225,bit_model_33,14.5,19380,19409.5,28.24159565,158.7850568
wellbore_chev_no_19_647,wellbore_chev_no_19,area_0,formation_225,bit_model_33,14.5,19410,19439.5,38.13203863,158.5414157
wellbore_chev_no_19_648,wellbore_chev_no_19,area_0,formation_225,bit_model_33,14.5,19440,19469.5,38.84657078,158.6194738
wellbore_chev_no_19_649,wellbore_chev_no_19,area_0,formation_225,bit_model_33,14.5,19470,19499.5,34.33668362,160.5716342
wellbore_chev_no_19_650,wellbore_chev_no_19,area_0,formation_2,bit_model_33,14.5,19500,19529.5,23.07544939,161.5978839
wellbore_chev_no_19_651,wellbore_chev_no_19,area_0,formation_2,bit_model_33,14.5,19530,19559,19.33973017,161.7509091
wellbore_chev_no_19_652,wellbore_chev_no_19,area_0,formation_2,bit_model_33,14.5,19560,19589.5,13.05834588,161.867378
wellbore_chev_no_19_653,wellbore_chev_no_19,area_0,formation_2,bit_model_33,14.5,19590,19619.5,24.32518515,150.3834438
wellbore_chev_no_19_654,wellbore_chev_no_19,area_0,formation_2,bit_model_33,14.5,19620,19649.5,21.71370249,119.5248182
wellbore_chev_no_19_655,wellbore_chev_no_19,area_0,formation_2,bit_model_33,14.5,19650.5,19679.5,13.61352196,119.605889
wellbore_chev_no_19_656,wellbore_chev_no_19,area_0,formation_2,bit_model_33,14.5,19680,19709.5,22.21990863,119.5135579
wellbore_chev_no_19_657,wellbore_chev_no_19,area_0,formation_2,bit_model_33,14.5,19710,19739.5,27.99048139,119.4590467
wellbore_chev_no_19_658,wellbore_chev_no_19,area_0,formation_2,bit_model_33,14.5,19740,19769.5,15.87679285,119.9001056
wellbore_chev_no_19_659,wellbore_chev_no_19,area_0,formation_2,bit_model_33,14.5,19770,19799.5,19.51385156,119.840873
wellbore_chev_no_19_660,wellbore_chev_no_19,area_0,formation_2,bit_model_33,14.5,19800,19829.5,26.69743818,119.6627567
wellbore_chev_no_19_661,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,19830,19859.5,12.95256419,119.8550809
wellbore_chev_no_19_662,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,19860,19889,10.32785047,119.7532846
wellbore_chev_no_19_663,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,19890,19919.5,8.629545533,119.9201769
wellbore_chev_no_19_664,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,19920,19949.5,12.15231266,118.7022891
wellbore_chev_no_19_665,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,19950,19979.5,14.1576593,119.7666469
wellbore_chev_no_19_666,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,19980,20009.5,15.011862,119.7603493
wellbore_chev_no_19_667,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,20010,20039.5,16.52705975,118.5675851
wellbore_chev_no_19_668,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,20040,20069.5,15.04258068,119.6300018
wellbore_chev_no_19_669,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,20070,20099.5,16.72821368,119.6668582
wellbore_chev_no_19_670,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,20100,20129.5,18.83801707,119.7101
wellbore_chev_no_19_671,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,20130,20159.5,18.62970685,117.464142
wellbore_chev_no_19_672,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,20160,20189.5,21.29956781,119.4710701
wellbore_chev_no_19_673,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,20190,20219.5,22.55876644,119.5903418
wellbore_chev_no_19_674,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,20220,20249.5,25.76025918,119.578817
wellbore_chev_no_19_675,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,20250,20279.5,23.59620261,119.624108
wellbore_chev_no_19_676,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,20280,20309.5,14.57697514,119.756177
wellbore_chev_no_19_677,wellbore_chev_no_19,area_0,formation_185,bit_model_33,14.5,20310,20339,22.32219547,119.6528623
wellbore_chev_no_19_678,wellbore_chev_no_19,area_0,formation_185,bit_model_31,12.25,20342,20369.5,25.712909,104.2181818
wellbore_chev_no_19_679,wellbore_chev_no_19,area_0,formation_185,bit_model_31,12.25,20370,20399.5,30.98333162,120
wellbore_chev_no_19_680,wellbore_chev_no_19,area_0,formation_185,bit_model_31,12.25,20400,20429.5,32.05066652,120
wellbore_chev_no_19_681,wellbore_chev_no_19,area_0,formation_185,bit_model_31,12.25,20430,20459.5,33.00779676,119
wellbore_chev_no_19_682,wellbore_chev_no_19,area_0,formation_185,bit_model_31,12.25,20460,20489.5,23.21883213,118.0333333
wellbore_chev_no_19_683,wellbore_chev_no_19,area_0,formation_185,bit_model_31,12.25,20490,20519.5,31.92333593,148.9833333
wellbore_chev_no_19_684,wellbore_chev_no_19,area_0,formation_185,bit_model_31,12.25,20520,20549.5,27.49866527,151
wellbore_chev_no_19_685,wellbore_chev_no_19,area_0,formation_185,bit_model_31,12.25,20550,20579.5,28.72416658,151
wellbore_chev_no_19_686,wellbore_chev_no_19,area_0,formation_185,bit_model_31,12.25,20580,20609.5,24.21850066,150.2
wellbore_chev_no_19_687,wellbore_chev_no_19,area_0,formation_185,bit_model_31,12.25,20610,20639.5,13.2111109,150.9074074
wellbore_chev_no_19_688,wellbore_chev_no_19,area_0,formation_232,bit_model_31,12.25,20640,20669.5,20.02783378,151
wellbore_chev_no_19_689,wellbore_chev_no_19,area_0,formation_232,bit_model_31,12.25,20670,20699.5,23.73254395,151
wellbore_chev_no_19_690,wellbore_chev_no_19,area_0,formation_232,bit_model_31,12.25,20700,20729.5,28.90150004,150.4833333
wellbore_chev_no_19_691,wellbore_chev_no_19,area_0,formation_232,bit_model_31,12.25,20730,20759.5,26.11283347,151
wellbore_chev_no_19_692,wellbore_chev_no_19,area_0,formation_232,bit_model_31,12.25,20760,20789.5,37.93949979,151
wellbore_chev_no_19_693,wellbore_chev_no_19,area_0,formation_232,bit_model_31,12.25,20790,20819.5,32.4243326,151
wellbore_chev_no_19_694,wellbore_chev_no_19,area_0,formation_232,bit_model_31,12.25,20820,20849.5,33.25799952,151
wellbore_chev_no_19_695,wellbore_chev_no_19,area_0,formation_232,bit_model_31,12.25,20850,20879.5,22.56216706,151
wellbore_chev_no_19_696,wellbore_chev_no_19,area_0,formation_232,bit_model_31,12.25,20880,20909.5,24.87711813,151
wellbore_chev_no_19_697,wellbore_chev_no_19,area_0,formation_232,bit_model_31,12.25,20910,20939.5,29.41633312,151
wellbore_chev_no_19_698,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,20940,20969.5,32.28083239,151
wellbore_chev_no_19_699,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,20970,20999.5,24.68631531,150.4561404
wellbore_chev_no_19_700,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21000,21029.5,15.03150002,151
wellbore_chev_no_19_701,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21030,21059.5,19.67633308,151
wellbore_chev_no_19_702,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21060,21089.5,25.08016745,151
wellbore_chev_no_19_703,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21090,21119.5,25.97250122,151
wellbore_chev_no_19_704,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21120,21149.5,16.6232201,150.5932203
wellbore_chev_no_19_705,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21150,21179.5,18.7378335,151
wellbore_chev_no_19_706,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21180,21209.5,18.65283381,151
wellbore_chev_no_19_707,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21210,21239.5,29.58566621,151
wellbore_chev_no_19_708,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21240,21269.5,30.28199979,151
wellbore_chev_no_19_709,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21270,21299.5,25.08399976,151
wellbore_chev_no_19_710,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21300,21329.5,27.80549838,151
wellbore_chev_no_19_711,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21330,21359.5,28.07433233,151
wellbore_chev_no_19_712,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21360,21389.5,32.120832,151
wellbore_chev_no_19_713,wellbore_chev_no_19,area_0,formation_52,bit_model_31,12.25,21390,21419.5,23.88491595,149.1525424
wellbore_chev_no_19_714,wellbore_chev_no_19,area_0,formation_53,bit_model_31,12.25,21420,21449.5,28.15233269,149.3333333
wellbore_chev_no_19_715,wellbore_chev_no_19,area_0,formation_53,bit_model_31,12.25,21450,21479.5,29.49750102,149.5
wellbore_chev_no_19_716,wellbore_chev_no_19,area_0,formation_53,bit_model_31,12.25,21480,21509.5,32.42666785,150
wellbore_chev_no_19_717,wellbore_chev_no_19,area_0,formation_53,bit_model_31,12.25,21510,21539.5,32.20916824,148.3
wellbore_chev_no_19_718,wellbore_chev_no_19,area_0,formation_53,bit_model_31,12.25,21540,21569.5,30.50333357,150
wellbore_chev_no_19_719,wellbore_chev_no_19,area_0,formation_53,bit_model_31,12.25,21570,21599.5,26.41666832,150
wellbore_chev_no_19_720,wellbore_chev_no_19,area_0,formation_53,bit_model_31,12.25,21600,21629.5,37.04216731,150
wellbore_chev_no_19_721,wellbore_chev_no_19,area_0,formation_53,bit_model_31,12.25,21630,21659.5,38.18533351,150
wellbore_chev_no_19_722,wellbore_chev_no_19,area_0,formation_53,bit_model_31,12.25,21660,21689.5,31.19800005,149.5833333
wellbore_chev_no_19_723,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,21690,21719.5,32.89220396,149.6779661
wellbore_chev_no_19_724,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,21720,21749.5,32.9390014,149.6166667
wellbore_chev_no_19_725,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,21750,21779.5,33.39283436,149.5333333
wellbore_chev_no_19_726,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,21780,21809.5,32.25300007,151.1
wellbore_chev_no_19_727,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,21810,21839.5,31.91150004,153
wellbore_chev_no_19_728,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,21840,21869.5,25.0704997,152.0666667
wellbore_chev_no_19_729,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,21871.5,21899.5,10.1539623,150.7358491
wellbore_chev_no_19_730,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,21900,21929.5,18.6123727,137.1694915
wellbore_chev_no_19_731,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,21930,21959.5,16.71883305,139.3833333
wellbore_chev_no_19_732,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,21960,21989.5,20.62083356,139.1833333
wellbore_chev_no_19_733,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,21990,22019.5,21.59183332,139.1333333
wellbore_chev_no_19_734,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,22020,22049.5,27.87533299,139.1
wellbore_chev_no_19_735,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,22050,22079.5,26.05616798,138.5833333
wellbore_chev_no_19_736,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,22080,22109.5,25.04933224,139.3666667
wellbore_chev_no_19_737,wellbore_chev_no_19,area_0,formation_58,bit_model_31,12.25,22110,22139.5,29.67883164,139.1833333
wellbore_chev_no_19_738,wellbore_chev_no_19,area_0,formation_61,bit_model_31,12.25,22140,22169.5,29.35966797,139.2333333
wellbore_chev_no_19_739,wellbore_chev_no_19,area_0,formation_59,bit_model_31,12.25,22170,22199.5,31.8448329,139.1833333
wellbore_chev_no_19_740,wellbore_chev_no_19,area_0,formation_65,bit_model_31,12.25,22200,22229.5,25.65600014,139.2166667
